AnnexID,Date Order,City,County,Annexation Type,Ordinance Date,Effective Date,Report Date,Authorization Number,Authorization Type,Acreage,Comments,Attachments,OrdDate,EffDate,RepDate,AuthNumber,Acr,Com
9576,9578,Marietta,Cobb,,"04-11-1984	","-	","04-17-1984	","4032	",Ordinance,"5.6	","	",,4/11/1984,,4/17/1984,4032,5.6,
9577,9579,Marietta,Cobb,,"04-11-1984	","-	","04-17-1984	","4033	",Ordinance,"1.17	","	",,4/11/1984,,4/17/1984,4033,1.17,
9578,9580,Marietta,Cobb,,"06-13-1984	","-	","06-21-1984	","4043	",Ordinance,"2.07	","	",,6/13/1984,,6/21/1984,4043,2.07,
9579,9581,Marietta,Cobb,,"06-13-1984	","-	","06-21-1984	","4044	",Ordinance,"4	","	",,6/13/1984,,6/21/1984,4044,4,
9580,9582,Marietta,Cobb,,"06-13-1984	","-	","06-21-1984	","4045	",Ordinance,"0.371	","	",,6/13/1984,,6/21/1984,4045,0.371,
9581,9583,Marietta,Cobb,,"05-09-1984	","-	","05-18-1984	","4036	",Ordinance,"13.306	","	",,5/9/1984,,5/18/1984,4036,13.306,
9582,9584,Marietta,Cobb,,"05-09-1984	","-	","05-18-1984	","4037	",Ordinance,"1.23	","	",,5/9/1984,,5/18/1984,4037,1.23,
9583,9585,Marietta,Cobb,,"07-11-1984	","-	","07-17-1984	","4058	",Ordinance,"0.357	","	",,7/11/1984,,7/17/1984,4058,0.357,
9584,9586,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4070	",Ordinance,"29.46	","	",,8/8/1984,,8/15/1984,4070,29.46,
9585,9587,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4071	",Ordinance,"1.84	","	",,8/8/1984,,8/15/1984,4071,1.84,
9586,9588,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4072	",Ordinance,"2.39	","	",,8/8/1984,,8/15/1984,4072,2.39,
9587,9589,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4073	",Ordinance,"4.7	","	",,8/8/1984,,8/15/1984,4073,4.7,
9588,9590,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4074	",Ordinance,"1.5	","	",,8/8/1984,,8/15/1984,4074,1.5,
9589,9591,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4075	",Ordinance,"2.44	","	",,8/8/1984,,8/15/1984,4075,2.44,
9590,9592,Marietta,Cobb,,"08-08-1984	","-	","08-15-1984	","4076	",Ordinance,"1.74	","	",,8/8/1984,,8/15/1984,4076,1.74,
9591,9593,Marietta,Cobb,,"10-10-1984	","-	","10-17-1984	","4088	",Ordinance,"8.1	","	",,10/10/1984,,10/17/1984,4088,8.1,
9592,9594,Marietta,Cobb,,"10-10-1984	","-	","10-17-1984	","4089	",Ordinance,"4.58	","	",,10/10/1984,,10/17/1984,4089,4.58,
9593,9595,Marietta,Cobb,,"10-10-1984	","-	","10-17-1984	","4090	",Ordinance,"30.02	","	",,10/10/1984,,10/17/1984,4090,30.02,
9594,9596,Marietta,Cobb,,"10-10-1984	","-	","10-17-1984	","4091	",Ordinance,"0.12	","	",,10/10/1984,,10/17/1984,4091,0.12,
9595,9597,Marietta,Cobb,,"10-10-1984	","-	","10-17-1984	","4092	",Ordinance,"2.07	","	",,10/10/1984,,10/17/1984,4092,2.07,
9596,9598,Marietta,Cobb,,"10-10-1984	","-	","10-17-1984	","4093	",Ordinance,"0.19	","	",,10/10/1984,,10/17/1984,4093,0.19,
9597,9599,Marietta,Cobb,,"11-14-1984	","-	","11-20-1984	","4095	",Ordinance,"2.03	","	",,11/14/1984,,11/20/1984,4095,2.03,
9598,9600,Marietta,Cobb,,"11-14-1984	","-	","11-20-1984	","4096	",Ordinance,"0.8	","	",,11/14/1984,,11/20/1984,4096,0.8,
9599,9601,Marietta,Cobb,,"11-14-1984	","-	","11-20-1984	","4097	",Ordinance,"1.5	","	",,11/14/1984,,11/20/1984,4097,1.5,
9600,9602,Marietta,Cobb,,"11-14-1984	","-	","11-20-1984	","4098	",Ordinance,"1.642	","	",,11/14/1984,,11/20/1984,4098,1.642,
9601,9603,Marietta,Cobb,,"11-14-1984	","-	","11-20-1984	","4099	",Ordinance,"0.6	","	",,11/14/1984,,11/20/1984,4099,0.6,
9602,9604,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4108	",Ordinance,"3.53	","	",,12/12/1984,,1/3/1985,4108,3.53,
9603,9605,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4109	",Ordinance,"0.35	","	",,12/12/1984,,1/3/1985,4109,0.35,
9604,9606,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4110	",Ordinance,"0.915	","	",,12/12/1984,,1/3/1985,4110,0.915,
9605,9607,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4111	",Ordinance,"0.83	","	",,12/12/1984,,1/3/1985,4111,0.83,
9606,9608,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4112	",Ordinance,"59.48	","	",,12/12/1984,,1/3/1985,4112,59.48,
9607,9609,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4113	",Ordinance,"108.72	","	",,12/12/1984,,1/3/1985,4113,108.72,
9608,9610,Marietta,Cobb,,"12-12-1984	","-	","01-03-1985	","4114	",Ordinance,"55	","	",,12/12/1984,,1/3/1985,4114,55,
9609,9611,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4117	",Ordinance,"7.13	","	",,12/27/1984,,1/22/1985,4117,7.13,
9610,9612,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4118	",Ordinance,"2.17	","	",,12/27/1984,,1/22/1985,4118,2.17,
9611,9613,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4119	",Ordinance,"4	","	",,12/27/1984,,1/22/1985,4119,4,
9612,9614,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4120	",Ordinance,"1.5	","	",,12/27/1984,,1/22/1985,4120,1.5,
9613,9615,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4121	",Ordinance,"1.53	","	",,12/27/1984,,1/22/1985,4121,1.53,
9614,9616,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4122	",Ordinance,"23.23	","	",,12/27/1984,,1/22/1985,4122,23.23,
9615,9617,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4123	",Ordinance,"11.87	","	",,12/27/1984,,1/22/1985,4123,11.87,
9616,9618,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4124	",Ordinance,"9.25	","	",,12/27/1984,,1/22/1985,4124,9.25,
9617,9619,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4125	",Ordinance,"10.89	","	",,12/27/1984,,1/22/1985,4125,10.89,
9618,9620,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4126	",Ordinance,"1.8	","	",,12/27/1984,,1/22/1985,4126,1.8,
9619,9621,Marietta,Cobb,,"12-27-1984	","-	","01-22-1985	","4127	",Ordinance,"2	","	",,12/27/1984,,1/22/1985,4127,2,
9620,9622,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4147	",Ordinance,"64.367	","	",,4/10/1985,,5/28/1985,4147,64.367,
9621,9623,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4143	",Ordinance,"12.582	","	",,4/10/1985,,5/28/1985,4143,12.582,
9622,9624,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4144	",Ordinance,"1.21	","	",,4/10/1985,,5/28/1985,4144,1.21,
9623,9625,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4145	",Ordinance,"0.9	","	",,4/10/1985,,5/28/1985,4145,0.9,
9624,9626,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4146	",Ordinance,"2.6	","	",,4/10/1985,,5/28/1985,4146,2.6,
9625,9627,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4147	",Ordinance,"4.5	","	",,4/10/1985,,5/28/1985,4147,4.5,
9626,9628,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4148	",Ordinance,"0.15	","	",,4/10/1985,,5/28/1985,4148,0.15,
9627,9629,Marietta,Cobb,,"04-10-1985	","-	","05-28-1985	","4149	",Ordinance,"0.21	","	",,4/10/1985,,5/28/1985,4149,0.21,
9628,9630,Marietta,Cobb,,"05-08-1985	","-	","05-28-1985	","4157	",Ordinance,"1.335	","	",,5/8/1985,,5/28/1985,4157,1.335,
9629,9631,Marietta,Cobb,,"05-08-1985	","-	","05-28-1985	","4158	",Ordinance,"0.592	","	",,5/8/1985,,5/28/1985,4158,0.592,
9630,9632,Marietta,Cobb,,"05-08-1985	","-	","05-28-1985	","4159	",Ordinance,"1.7	","	",,5/8/1985,,5/28/1985,4159,1.7,
9631,9633,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4170	",Ordinance,"1.42	","	",,7/10/1985,,8/5/1985,4170,1.42,
9632,9634,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4171	",Ordinance,"2.066	","	",,7/10/1985,,8/5/1985,4171,2.066,
9633,9635,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4172	",Ordinance,"6.6	","	",,7/10/1985,,8/5/1985,4172,6.6,
9634,9636,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4173	",Ordinance,"2.066	","	",,7/10/1985,,8/5/1985,4173,2.066,
9635,9637,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4174	",Ordinance,"1.2	","	",,7/10/1985,,8/5/1985,4174,1.2,
9636,9638,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4175	",Ordinance,"2.122	","	",,7/10/1985,,8/5/1985,4175,2.122,
9637,9639,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4176	",Ordinance,"0.11	","	",,7/10/1985,,8/5/1985,4176,0.11,
9638,9640,Marietta,Cobb,,"07-10-1985	","-	","08-05-1985	","4177	",Ordinance,"0.16	","	",,7/10/1985,,8/5/1985,4177,0.16,
9639,9641,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4201	",Ordinance,"0.65	","	",,9/11/1985,,11/27/1985,4201,0.65,
9640,9642,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4202	",Ordinance,"2.875	","	",,9/11/1985,,11/27/1985,4202,2.875,
9641,9643,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4203	",Ordinance,"0.445	","	",,9/11/1985,,11/27/1985,4203,0.445,
9642,9644,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4204	",Ordinance,"2.92	","	",,9/11/1985,,11/27/1985,4204,2.92,
9643,9645,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4205	",Ordinance,"16.877	","	",,9/11/1985,,11/27/1985,4205,16.877,
9644,9646,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4206	",Ordinance,"42.7	","	",,9/11/1985,,11/27/1985,4206,42.7,
9645,9647,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4207	",Ordinance,"20	","	",,9/11/1985,,11/27/1985,4207,20,
9646,9648,Marietta,Cobb,,"09-11-1985	","-	","11-27-1985	","4208	",Ordinance,"4.4	","	",,9/11/1985,,11/27/1985,4208,4.4,
9647,9649,Marietta,Cobb,,"10-09-1985	","-	","11-27-1985	","4216	",Ordinance,"74	","	",,10/9/1985,,11/27/1985,4216,74,
9648,9650,Marietta,Cobb,,"10-09-1985	","-	","11-27-1985	","4217	",Ordinance,"0.26	","	",,10/9/1985,,11/27/1985,4217,0.26,
9649,9651,Marietta,Cobb,,"10-09-1985	","-	","11-27-1985	","4219	",Ordinance,"3.486	","	",,10/9/1985,,11/27/1985,4219,3.486,
9650,9652,Marietta,Cobb,,"10-09-1985	","-	","11-27-1985	","4220	",Ordinance,"21.21	","	",,10/9/1985,,11/27/1985,4220,21.21,
9651,9653,Marietta,Cobb,,"10-09-1985	","-	","11-27-1985	","4221	",Ordinance,"3.3	","	",,10/9/1985,,11/27/1985,4221,3.3,
9652,9654,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4478	",Ordinance,"-	","	",,6/30/1986,,9/4/1986,4478,,
9653,9655,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4479	",Ordinance,"0.51	","	",,6/30/1986,,9/4/1986,4479,0.51,
9654,9656,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4480	",Ordinance,"0.63	","	",,6/30/1986,,9/4/1986,4480,0.63,
9655,9657,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4483	",Ordinance,"5.61	","	",,6/30/1986,,9/4/1986,4483,5.61,
9656,9658,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4487	",Ordinance,"0.78	","	",,6/30/1986,,9/4/1986,4487,0.78,
9657,9659,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4400	",Ordinance,"3.02	","	",,6/30/1986,,9/4/1986,4400,3.02,
9658,9660,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4399	",Ordinance,"1.4	","	",,6/30/1986,,9/4/1986,4399,1.4,
9659,9661,Marietta,Cobb,,"06-30-1996	","-	","09-04-1986	","4398	",Ordinance,"0.88	","	",,6/30/1996,,9/4/1986,4398,0.88,
9660,9662,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4397	",Ordinance,"0.49	","	",,6/30/1986,,9/4/1986,4397,0.49,
9661,9663,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4396	",Ordinance,"0.27	","	",,6/30/1986,,9/4/1986,4396,0.27,
9662,9664,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4395	",Ordinance,"1.22	","	",,6/30/1986,,9/4/1986,4395,1.22,
9663,9665,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4393	",Ordinance,"1.7	","	",,6/30/1986,,9/4/1986,4393,1.7,
9664,9666,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4392	",Ordinance,"1.4	","	",,6/30/1986,,9/4/1986,4392,1.4,
9665,9667,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4391	",Ordinance,"0.41	","	",,6/30/1986,,9/4/1986,4391,0.41,
9666,9668,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4390	",Ordinance,"0.41	","	",,6/30/1986,,9/4/1986,4390,0.41,
9667,9669,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4389	",Ordinance,"0.41	","	",,6/30/1986,,9/4/1986,4389,0.41,
9668,9670,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4388	",Ordinance,"0.41	","	",,6/30/1986,,9/4/1986,4388,0.41,
9669,9671,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4387	",Ordinance,"1.4	","	",,6/30/1986,,9/4/1986,4387,1.4,
9670,9672,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4386	",Ordinance,"4.09	","	",,6/30/1986,,9/4/1986,4386,4.09,
9671,9673,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4385	",Ordinance,"1.7	","	",,6/30/1986,,9/4/1986,4385,1.7,
9672,9674,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4384	",Ordinance,"0.62	","	",,6/30/1986,,9/4/1986,4384,0.62,
9673,9675,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4383	",Ordinance,"7.1	","	",,6/30/1986,,9/4/1986,4383,7.1,
9674,9676,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4382	",Ordinance,"0.45	","	",,6/30/1986,,9/4/1986,4382,0.45,
9675,9677,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4381	",Ordinance,"1.25	","	",,6/30/1986,,9/4/1986,4381,1.25,
9676,9678,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4380	",Ordinance,"0.29	","	",,6/30/1986,,9/4/1986,4380,0.29,
9677,9679,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4379	",Ordinance,"0.29	","	",,6/30/1986,,9/4/1986,4379,0.29,
9678,9680,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4378	",Ordinance,"0.78	","	",,6/30/1986,,9/4/1986,4378,0.78,
9679,9681,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4377	",Ordinance,"2.4	","	",,6/30/1986,,9/4/1986,4377,2.4,
9680,9682,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4376	",Ordinance,"2.7	","	",,6/30/1986,,9/4/1986,4376,2.7,
9681,9683,Eastman,Dodge,,"07-12-1993	","-	","08-03-1993	","93-05	",Ordinance,"-	","	",,7/12/1993,,8/3/1993,93-05,,
9682,9684,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4375	",Ordinance,"9.73	","	",,6/30/1986,,9/4/1986,4375,9.73,
9683,9685,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4374	",Ordinance,"0.48	","	",,6/30/1986,,9/4/1986,4374,0.48,
9684,9686,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4373	",Ordinance,"1.8	","	",,6/30/1986,,9/4/1986,4373,1.8,
9685,9687,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4372	",Ordinance,"0.95	","	",,6/30/1986,,9/4/1986,4372,0.95,
9686,9688,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4371	",Ordinance,"1.95	","	",,6/30/1986,,9/4/1986,4371,1.95,
9687,9689,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4370	",Ordinance,"0.77	","	",,6/30/1986,,9/4/1986,4370,0.77,
9688,9690,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4476	",Ordinance,"5.52	","	",,6/30/1986,,9/4/1986,4476,5.52,
9689,9691,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4477	",Ordinance,"0.67	","	",,6/30/1986,,9/4/1986,4477,0.67,
9690,9692,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4475	",Ordinance,"1.55	","	",,6/30/1986,,9/4/1986,4475,1.55,
9691,9693,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4474	",Ordinance,"1.32	","	",,6/30/1986,,9/4/1986,4474,1.32,
9692,9694,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4373	",Ordinance,"6.75	","	",,6/30/1986,,9/4/1986,4373,6.75,
9693,9695,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4472	",Ordinance,"0.28	","	",,6/30/1986,,9/4/1986,4472,0.28,
9694,9696,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4471	",Ordinance,"0.88	","	",,6/30/1986,,9/4/1986,4471,0.88,
9695,9697,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4470	",Ordinance,"5.61	","	",,6/30/1986,,9/4/1986,4470,5.61,
9696,9698,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4469	",Ordinance,"0.46	","	",,6/30/1986,,9/4/1986,4469,0.46,
9697,9699,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4468	",Ordinance,"11.89	","	",,6/30/1986,,9/4/1986,4468,11.89,
9698,9700,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4467	",Ordinance,"2.01	","	",,6/30/1986,,9/4/1986,4467,2.01,
9699,9701,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4466	",Ordinance,"1.03	","	",,6/30/1986,,9/4/1986,4466,1.03,
9700,9702,Marietta,Cobb,,"06-30-1986	","-	","09-04-1986	","4401	",Ordinance,"38.2	","	",,6/30/1986,,9/4/1986,4401,38.2,
9701,9703,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4338	",Ordinance,"0.74	","	",,6/11/1986,,6/18/1986,4338,0.74,
9702,9704,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4339	",Ordinance,"1	","	",,6/11/1986,,6/18/1986,4339,1,
9703,9705,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4340	",Ordinance,"0.37	","	",,6/11/1986,,6/18/1986,4340,0.37,
9704,9706,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4341	",Ordinance,"0.22	","	",,6/11/1986,,6/18/1986,4341,0.22,
9705,9707,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4342	",Ordinance,"0.22	","	",,6/11/1986,,6/18/1986,4342,0.22,
9706,9708,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4343	",Ordinance,"1.01	","	",,6/11/1986,,6/18/1986,4343,1.01,
9707,9709,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4344	",Ordinance,"0.41	","	",,6/11/1986,,6/18/1986,4344,0.41,
9708,9710,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4345	",Ordinance,"14	","	",,6/11/1986,,6/18/1986,4345,14,
9709,9711,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4346	",Ordinance,"2.37	","	",,6/11/1986,,6/18/1986,4346,2.37,
9710,9712,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4347	",Ordinance,"0.65	","	",,6/11/1986,,6/18/1986,4347,0.65,
9711,9713,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4348	",Ordinance,"0.24	","	",,6/11/1986,,6/18/1986,4348,0.24,
9712,9714,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4349	",Ordinance,"15.6	","	",,6/11/1986,,6/18/1986,4349,15.6,
9713,9715,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4350	",Ordinance,"3.5	","	",,6/11/1986,,6/18/1986,4350,3.5,
9714,9716,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4351	",Ordinance,"0.46	","	",,6/11/1986,,6/18/1986,4351,0.46,
9715,9717,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4352	",Ordinance,"0.19	","	",,6/11/1986,,6/18/1986,4352,0.19,
9716,9718,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4353	",Ordinance,"1.1	","	",,6/11/1986,,6/18/1986,4353,1.1,
9717,9719,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4354	",Ordinance,"0.72	","	",,6/11/1986,,6/18/1986,4354,0.72,
9718,9720,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4355	",Ordinance,"0.75	","	",,6/11/1986,,6/18/1986,4355,0.75,
9719,9721,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4356	",Ordinance,"4.56	","	",,6/11/1986,,6/18/1986,4356,4.56,
9720,9722,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4357	",Ordinance,"1.11	","	",,6/11/1986,,6/18/1986,4357,1.11,
9721,9723,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4358	",Ordinance,"45.8	","	",,6/11/1986,,6/18/1986,4358,45.8,
9722,9724,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4359	",Ordinance,"2	","	",,6/11/1986,,6/18/1986,4359,2,
9723,9725,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4360	",Ordinance,"0.06	","	",,6/11/1986,,6/18/1986,4360,0.06,
9724,9726,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4361	",Ordinance,"16.61	","	",,6/11/1986,,6/18/1986,4361,16.61,
9725,9727,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4362	",Ordinance,"3	","	",,6/11/1986,,6/18/1986,4362,3,
9726,9728,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4363	",Ordinance,"0.44	","	",,6/11/1986,,6/18/1986,4363,0.44,
9727,9729,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4364	",Ordinance,"2.43	","	",,6/11/1986,,6/18/1986,4364,2.43,
9728,9730,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4365	",Ordinance,"0.51	","	",,6/11/1986,,6/18/1986,4365,0.51,
9729,9731,Marietta,Cobb,,"06-11-1986	","-	","06-18-1986	","4366	",Ordinance,"0.63	","	",,6/11/1986,,6/18/1986,4366,0.63,
9730,9732,Marietta,Cobb,,"03-12-1986	","-	","04-07-1986	","4289	",Ordinance,"2.04	","	",,3/12/1986,,4/7/1986,4289,2.04,
9731,9733,Marietta,Cobb,,"03-12-1986	","-	","04-07-1986	","4291	",Ordinance,"0.91	","	",,3/12/1986,,4/7/1986,4291,0.91,
9732,9734,Marietta,Cobb,,"03-12-1986	","-	","04-07-1986	","4290	",Ordinance,"3.1	","	",,3/12/1986,,4/7/1986,4290,3.1,
9733,9735,Marietta,Cobb,,"03-12-1986	","-	","04-07-1986	","4292	",Ordinance,"0.7	","	",,3/12/1986,,4/7/1986,4292,0.7,
9734,9736,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4297	",Ordinance,"4.42	","	",,3/21/1986,,4/7/1986,4297,4.42,
9735,9737,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4298	",Ordinance,"34.81	","	",,3/21/1986,,4/7/1986,4298,34.81,
9736,9738,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4299	",Ordinance,"0.26	","	",,3/21/1986,,4/7/1986,4299,0.26,
9737,9739,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4300	",Ordinance,"2.023	","	",,3/21/1986,,4/7/1986,4300,2.023,
9738,9740,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4301	",Ordinance,"100.16	","	",,3/21/1986,,4/7/1986,4301,100.16,
9739,9741,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4302	",Ordinance,"8.44	","	",,3/21/1986,,4/7/1986,4302,8.44,
9740,9742,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4303	",Ordinance,"14.16	","	",,3/21/1986,,4/7/1986,4303,14.16,
9741,9743,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4304	",Ordinance,"2.72	","	",,3/21/1986,,4/7/1986,4304,2.72,
9742,9744,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4306	",Ordinance,"0.86	","	",,3/21/1986,,4/7/1986,4306,0.86,
9743,9745,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4307	",Ordinance,"9.1	","	",,3/21/1986,,4/7/1986,4307,9.1,
9744,9746,Marietta,Cobb,,"03-21-1986	","-	","04-07-1986	","4308	",Ordinance,"3.43	","	",,3/21/1986,,4/7/1986,4308,3.43,
9745,9747,Marietta,Cobb,,"02-12-1986	","-	","03-17-1986	","4277	",Ordinance,"2.12	","	",,2/12/1986,,3/17/1986,4277,2.12,
9746,9748,Marietta,Cobb,,"02-12-1986	","-	","03-17-1986	","4278	",Ordinance,"0.578	","	",,2/12/1986,,3/17/1986,4278,0.578,
9747,9749,Marietta,Cobb,,"02-12-1986	","-	","03-17-1986	","4279	",Ordinance,"7	","	",,2/12/1986,,3/17/1986,4279,7,
9748,9750,Marietta,Cobb,,"02-12-1986	","-	","03-17-1986	","4280	",Ordinance,"51.9	","	",,2/12/1986,,3/17/1986,4280,51.9,
9749,9751,Marietta,Cobb,,"02-12-1986	","-	","03-17-1986	","4281	",Ordinance,"12.03	","	",,2/12/1986,,3/17/1986,4281,12.03,
9750,9752,Marietta,Cobb,,"12-04-1985	","-	","02-07-1986	","4240	",Ordinance,"0.52	","	",,12/4/1985,,2/7/1986,4240,0.52,
9751,9753,Marietta,Cobb,,"12-04-1985	","-	","02-07-1986	","4264	",Ordinance,"0.82	","	",,12/4/1985,,2/7/1986,4264,0.82,
